350,0.001886326,0.000968619
351,0.001847306,0
352,0.001796146,0.001419876
353,0.001737457,0.000940401
354,0.001662794,0.000931459
355,0.001564683,0.000921613
356,0.001496862,0.000457658
357,0.001440507,0.0009086
358,0.001414642,0.001349051
359,0.001562445,0.001788001
360,0.002184098,0.001325437
361,0.003747058,0.000872555
362,0.006361464,0.001299966
363,0.009463337,0.001713137
364,0.012527111,0.000845398
365,0.014995396,0.00167183
366,0.015867148,0.000823214
367,0.014897609,0.000813481
368,0.012490773,0.00120358
369,0.009366912,0.001573037
370,0.006265067,0.001544199
371,0.003591033,0.001897498
372,0.001825323,0.002226669
373,0.00102449,0.001452513
374,0.000761673,0.001773664
375,0.000760222,0.002422071
376,0.000844328,0.002367229
377,0.000953544,0.001975444
378,0.001089319,0.001924857
379,0.001200074,0.002809058
380,0.001281443,0.002125893
381,0.001322763,0.002367828
382,0.001299182,0.002601783
383,0.00123771,0.002816679
384,0.001130332,0.002743805
385,0.001020169,0.002937679
386,0.000897499,0.003646815
387,0.000800357,0.003561821
388,0.000724393,0.003719722
389,0.000690101,0.003394432
390,0.000656257,0.004262405
391,0.000648219,0.004404415
392,0.000661821,0.004531222
393,0.000670779,0.004662774
394,0.000710965,0.004999608
395,0.000765525,0.005323142
396,0.000839441,0.0060561
397,0.001074107,0.005940968
398,0.001885678,0.006226908
399,0.004108718,0.006906203
400,0.008724939,0.007356984
401,0.019916979,0.007992497
402,0.033950581,0.008236734
403,0.049157171,0.00882903
404,0.062679792,0.00921911
405,0.071597235,0.009774489
406,0.072004158,0.010474415
407,0.0650274,0.011326977
408,0.053658596,0.012149817
409,0.040579021,0.012614637
410,0.028162262,0.013560504
411,0.019564686,0.014177282
412,0.014423939,0.01526584
413,0.012607014,0.016024981
414,0.012435701,0.016778823
415,0.013039027,0.017372371
416,0.014148969,0.018128414
417,0.015402505,0.01920286
418,0.016719585,0.019501843
419,0.018201587,0.020567009
420,0.019642368,0.021296789
421,0.021180788,0.021891803
422,0.022794544,0.022516094
423,0.024512587,0.023624406
424,0.026384007,0.024308891
425,0.028316425,0.024874326
426,0.030323108,0.02548051
427,0.032388688,0.026593055
428,0.034788515,0.027290945
429,0.038540228,0.027895204
430,0.045818921,0.028519504
431,0.060464224,0.029506893
432,0.088384795,0.03021374
433,0.137444638,0.031105387
434,0.190823903,0.031696416
435,0.242850954,0.032463644
436,0.284505975,0.03339459
437,0.298883695,0.034188049
438,0.281408892,0.034625963
439,0.240961994,0.035403621
440,0.190945536,0.036354313
441,0.145799752,0.036972773
442,0.097408894,0.037606294
443,0.074008569,0.038586077
444,0.064525109,0.039514701
445,0.062017261,0.039748846
446,0.062245839,0.041189587
447,0.062722757,0.041541608
448,0.063015216,0.042371431
449,0.063238587,0.04298099
450,0.063310256,0.043866073
451,0.063195329,0.044492676
452,0.063000893,0.045411873
453,0.062683564,0.045883652
454,0.062225563,0.046591494
455,0.061643266,0.047387496
456,0.061020011,0.048129281
457,0.060309161,0.048918064
458,0.059513428,0.049632014
459,0.058675263,0.050739268
460,0.057774449,0.051120653
461,0.056798169,0.051746056
462,0.055945271,0.052694127
463,0.054970133,0.053809011
464,0.054155407,0.055168936
465,0.053096791,0.056090515
466,0.052135639,0.056928729
467,0.051106408,0.057948749
468,0.050052703,0.058821269
469,0.048995668,0.060070784
470,0.047914103,0.061308697
471,0.046823761,0.061946985
472,0.04572132,0.063142277
473,0.044654344,0.064044239
474,0.043634195,0.064723516
475,0.042712153,0.065298103
476,0.042143633,0.066643362
477,0.042131645,0.067578826
478,0.043167357,0.068765694
479,0.045978465,0.070138421
480,0.051637288,0.07129272
481,0.06113424,0.072450427
482,0.074195106,0.073469859
483,0.094146582,0.074754974
484,0.11696671,0.07574045
485,0.141480113,0.076758765
486,0.165225218,0.078090359
487,0.185650128,0.079559549
488,0.200133594,0.080588566
489,0.207499885,0.081606002
490,0.207693075,0.082824313
491,0.201811031,0.083905696
492,0.19115063,0.08532252
493,0.177616543,0.086817162
494,0.163056071,0.087667144
495,0.14828306,0.08924622
496,0.133858113,0.090528878
497,0.119443891,0.091622938
498,0.105475994,0.093158184
499,0.092610392,0.094791536
500,0.077665902,0.095675487
501,0.064412127,0.097294037
502,0.052401759,0.098685363
503,0.041887911,0.100289397
504,0.033433739,0.101774803
505,0.027038872,0.103255324
506,0.022420321,0.105253104
507,0.019193234,0.106514599
508,0.016975707,0.107980215
509,0.015507233,0.109649632
510,0.014497752,0.111316433
511,0.013821684,0.113084386
512,0.013291796,0.114331309
513,0.012878482,0.11620396
514,0.012485823,0.117558471
515,0.012030992,0.119327806
516,0.011555397,0.120475246
517,0.011069418,0.122567253
518,0.010455335,0.123727984
519,0.009873744,0.12541049
520,0.009308395,0.127021444
521,0.008778049,0.128294727
522,0.0083091,0.129725442
523,0.007897758,0.13133879
524,0.007583821,0.132766457
525,0.007372483,0.134644257
526,0.007260082,0.135897863
527,0.007302513,0.137928344
528,0.007540411,0.13922598
529,0.008156266,0.140775014
530,0.00921444,0.142555407
531,0.011228223,0.144303298
532,0.014132193,0.145806001
533,0.018573125,0.147509427
534,0.025644437,0.149958744
535,0.037532833,0.15163746
536,0.055737801,0.154135017
537,0.090503298,0.155608148
538,0.145844156,0.157896584
539,0.2316586,0.159474826
540,0.351391399,0.161155348
541,0.498359674,0.162887624
542,0.65082828,0.164768254
543,0.812221874,0.165663213
544,0.934827006,0.167172807
545,1,0.168091604
546,0.997060886,0.169136675
547,0.922607548,0.170330279
548,0.801875546,0.17189338
549,0.661787987,0.172830095
550,0.52706564,0.174634627
551,0.407253975,0.176269676
552,0.311107306,0.178267071
553,0.240560212,0.180012534
554,0.188305371,0.182327306
555,0.148997902,0.184240091
556,0.109266838,0.186519596
557,0.07970605,0.188274291
558,0.056944217,0.19059145
559,0.038155168,0.191582683
560,0.028422926,0.193268433
561,0.022364574,0.194917506
562,0.018554006,0.196814534
563,0.015918495,0.198607574
564,0.01400966,0.200659566
565,0.01255792,0.202488142
566,0.011501367,0.204098955
567,0.01079059,0.206240618
568,0.01047634,0.207926039
569,0.010713552,0.209822791
570,0.011698762,0.211584675
571,0.013894846,0.213139156
572,0.018044182,0.214933727
573,0.025636442,0.216902305
574,0.038011801,0.218709434
575,0.054176311,0.22056323
576,0.077719942,0.222450013
577,0.103912723,0.224563954
578,0.130929651,0.226235468
579,0.157108263,0.228096126
580,0.180966798,0.230028756
581,0.201570932,0.231784076
582,0.21834847,0.23354912
583,0.232727351,0.235301293
584,0.246533462,0.237052387
585,0.258504494,0.238714582
586,0.266865727,0.240544346
587,0.270878612,0.242287093
588,0.268291708,0.244470182
589,0.258577055,0.246650714
590,0.243042461,0.248749146
591,0.223840338,0.250496389
592,0.20223406,0.252068274
593,0.179629296,0.253905141
594,0.157683639,0.256008631
595,0.138232975,0.257938883
596,0.121849679,0.260137178
597,0.109108326,0.261985149
598,0.099595392,0.263481748
599,0.092676574,0.265696025
600,0.087316489,0.267900497
601,0.0823506,0.270035274
602,0.077598477,0.271453914
603,0.074737863,0.273063014
604,0.078141467,0.275032908
605,0.09455346,0.277097212
606,0.133337589,0.278898233
607,0.207644838,0.281152095
608,0.324683518,0.283501696
609,0.459934085,0.285677548
610,0.619096586,0.287426777
611,0.75752913,0.289524
612,0.846689525,0.292211677
613,0.863155015,0.293778223
614,0.814561223,0.296122081
615,0.718978522,0.298751117
616,0.58728136,0.300268495
617,0.462149878,0.301974119
618,0.364895415,0.304632921
619,0.301345461,0.306352899
620,0.263825223,0.308201048
621,0.242086597,0.310614006
622,0.227638496,0.312075675
623,0.214612456,0.314694053
624,0.201057345,0.317044521
625,0.186968772,0.318373936
626,0.174297343,0.320837672
627,0.165922192,0.322463585
628,0.162336332,0.324001512
629,0.161269157,0.326535933
630,0.159734869,0.328417654
631,0.154406015,0.330170924
632,0.142858227,0.332647668
633,0.124972946,0.334129872
634,0.103038534,0.335663856
635,0.081714517,0.338272749
636,0.0593938,0.339728352
637,0.043447114,0.341679651
638,0.033480702,0.343692533
639,0.02825089,0.34507489
640,0.025886402,0.347452883
641,0.025168401,0.349005193
642,0.025322393,0.351009992
643,0.026076175,0.35248149
644,0.027278771,0.354306142
645,0.028954867,0.3559972
646,0.031213159,0.357799986
647,0.034488988,0.36022562
648,0.038599583,0.362116637
649,0.042894919,0.364407678
650,0.046776196,0.365706573
651,0.049124766,0.367881854
652,0.049139139,0.369550091
653,0.04675232,0.371264044
654,0.042404948,0.37274132
655,0.036982999,0.374966658
656,0.031556112,0.377174115
657,0.027095529,0.378470323
658,0.024499696,0.38095255
659,0.023877232,0.382236519
660,0.024873676,0.384424884
661,0.026855691,0.386054943
662,0.029164726,0.388134113
663,0.031034545,0.389706764
664,0.032019435,0.39126161
665,0.032129332,0.393579291
666,0.03136574,0.394377158
667,0.030054209,0.397426429
668,0.028434229,0.398354176
669,0.02690955,0.400422476
670,0.025639287,0.402599619
671,0.024493784,0.404587121
672,0.023335207,0.406474264
673,0.02230279,0.40779406
674,0.021556357,0.410156464
675,0.02118267,0.411027762
676,0.021271062,0.413779595
677,0.021693567,0.415485989
678,0.022264917,0.417566474
679,0.022507505,0.420230557
680,0.022803187,0.422321162
681,0.022798474,0.424539643
682,0.022513217,0.426770513
683,0.022272375,0.428779106
684,0.022523655,0.430798444
685,0.023457145,0.43306012
686,0.024782896,0.434984378
687,0.02619021,0.436322153
688,0.027127914,0.438741363
689,0.027185856,0.440215291
690,0.026590052,0.443266938
691,0.025454383,0.444640663
692,0.023893081,0.447364041
693,0.022120588,0.448390194
694,0.020281628,0.4507755
695,0.018301129,0.452186869
696,0.016127437,0.454849651
697,0.013944335,0.456539647
698,0.011469008,0.458986757
699,0.00982118,0.460061606
700,0.009499532,0.462675294
701,0.011030727,0.46363838
702,0.015488243,0.46628566
703,0.02303613,0.46713407
704,0.03402687,0.469555435
705,0.048062976,0.471083566
706,0.063545102,0.472884133
707,0.07787209,0.474151698
708,0.088975597,0.475974478
709,0.095676429,0.47781067
710,0.096583427,0.479123617
711,0.09205287,0.48084903
712,0.082911052,0.481500488
713,0.070495347,0.484746803
714,0.05661428,0.485138219
715,0.042937562,0.487210607
716,0.030740854,0.487440077
717,0.021361955,0.489535609
718,0.012765483,0.490608717
719,0.007654363,0.491600421
720,0.005106382,0.493565564
721,0.004059686,0.495259429
722,0.00367012,0.4963885
723,0.003493159,0.498103493
724,0.003394181,0.498808886
725,0.003315414,0.501311902
726,0.00325454,0.501880816
727,0.00320401,0.503639204
728,0.003134097,0.505560609
729,0.003054926,0.506027226
730,0.002937542,0.507667818
731,0.002802303,0.509818623
732,0.002639365,0.510256175
733,0.002471879,0.511733265
734,0.002353827,0.513147171
735,0.002305464,0.513034055
736,0.002333549,0.515629641
737,0.002461134,0.51688632
738,0.002662804,0.51725565
739,0.002943159,0.518645789
740,0.003263189,0.518831719
741,0.003548241,0.518930463
742,0.003759776,0.520674864
743,0.003824818,0.521424638
744,0.003760373,0.523000219
745,0.003575802,0.525972179
746,0.003348689,0.52731503
747,0.003111998,0.530047346
748,0.002948491,0.532523027
749,0.002866361,0.533915652
750,0.00285377,0.537134721
751,0.002835795,0.539185369
752,0.002803777,0.541510548
753,0.002922497,0.543727889
754,0.003537273,0.545782617
755,0.005208808,0.546136061
756,0.008668658,0.547717306
757,0.013713552,0.549626942
758,0.020737171,0.549592974
759,0.027071157,0.550395155
760,0.031805562,0.550368974
761,0.03358969,0.551920785
762,0.032084077,0.552501562
763,0.02782581,0.553869918
764,0.022424415,0.554507142
765,0.015712923,0.555614889
766,0.01071306,0.556657945
767,0.007879886,0.557841924
768,0.00701646,0.558682117
769,0.007026551,0.560518359
770,0.007178266,0.561438794
771,0.007069183,0.562358303
772,0.006563639,0.563872507
773,0.005648364,0.565023448
774,0.004472559,0.565958377
775,0.003283277,0.566670462
776,0.002247998,0.566320909
777,0.001577971,0.566543656
778,0.001125645,0.569198406
779,0.000856857,0.569793789
780,0.000799617,0.571400636
781,0.000965878,0.572087764
782,0.0014392,0.573018988
783,0.002193114,0.573929546
784,0.003040599,0.574864311
785,0.003788399,0.574922335
786,0.004187501,0.576400268
787,0.004172883,0.577636114
788,0.003754298,0.577937638
789,0.00308222,0.578787339
790,0.002322454,0.579638228
791,0.001676663,0.580002509
792,0.001366982,0.581180183
793,0.001374013,0.58170532
794,0.001513025,0.582063181
795,0.001645168,0.58291509
796,0.001707849,0.582934039
797,0.001748503,0.58404777
798,0.001829091,0.584395065
799,0.002011941,0.58456904
800,0.002275147,0.585345991
801,0.002649775,0.585170157
802,0.003165259,0.586128655
803,0.003919241,0.586285116
804,0.004972885,0.587121331
805,0.006749181,0.588082051
806,0.009799535,0.587869571
807,0.016565312,0.588296405
808,0.027538584,0.589194871
809,0.041703223,0.589735203
810,0.055713692,0.590391482
811,0.0659704,0.590745184
812,0.069636099,0.59257709
813,0.065884377,0.593412574
814,0.055976159,0.592505723
815,0.042408167,0.591866566
816,0.029427891,0.593368682
817,0.017418691,0.594258848
818,0.011541879,0.594283967
819,0.009783196,0.594923928
820,0.009510332,0.596123546
821,0.009236607,0.596573122
822,0.009836216,0.668919694
823,0.008776376,0.598411178
824,0.009741216,0.599108427
825,0.011970407,0.598974211
826,0.015416422,0.600050444
827,0.020023853,0.601121824
828,0.023838208,0.601559462
829,0.026085877,0.602118906
830,0.025941831,0.603581941
831,0.023778544,0.604793016
832,0.019510902,0.605154831
833,0.014737697,0.60578112
834,0.009984221,0.607122936
835,0.005815788,0.608598795
836,0.002922775,0.609489791
837,0.001548093,0.610314105
838,0.001422994,0.612194125
839,0.0020111,0.613417841
840,0.002913673,0.61357866
841,0.003789765,0.615202102
842,0.00443592,0.616703352
843,0.004665272,0.618203493
844,0.00443663,0.619511177
845,0.003887175,0.61951417
846,0.003215309,0.62149341
847,0.002733519,0.622795855
848,0.002744948,0.623621105
849,0.003294751,0.62492784
850,0.004170328,0.62637216
851,0.004941831,0.627613574
852,0.005261039,0.628436763
853,0.005047443,0.630310539
854,0.004340327,0.631472027
855,0.003316896,0.633066527
856,0.002184409,0.634311981
857,0.001224632,0.634933255
858,0.000642091,0.636872764
859,0.000397519,0.639381176
860,0.000366771,0.640490834
861,0.000404241,0.641748345
862,0.000457531,0.643703422
863,0.000516273,0.645662692
864,0.000564597,0.647340719
865,0.000570925,0.648535174
866,0.000566487,0.65078032
867,0.000546253,0.652754791
868,0.000478297,0.654958791
869,0.000409775,0.656076964
870,0.000373209,0.65877921
871,0.000475217,0.66083298
872,0.000989286,0.66246226
873,0.002313564,0.664523138
874,0.005283611,0.667094233
875,0.010141993,0.667918992
876,0.015711578,0.670452416
877,0.021595343,0.672235512
878,0.024942797,0.674514393
879,0.025584879,0.676597755
880,0.023723902,0.677974423
881,0.01927395,0.680794499
882,0.013591361,0.683561332
883,0.007798188,0.684791031
884,0.00344699,0.687033432
885,0.001134596,0.689955567
886,0.000431515,0.692207394
887,0.000596467,0.694126766
888,0.001507066,0.696467347
889,0.003694492,0.698754334
890,0.007589419,0.700466784
891,0.012615488,0.702101268
892,0.017546242,0.704762072
893,0.020888554,0.706649794
894,0.021856605,0.708985826
895,0.02040169,0.711359568
896,0.016928046,0.713427944
897,0.012060314,0.715418847
898,0.006981528,0.717638624
899,0.003094952,0.7197806
900,0.001021035,0.722180998
901,0.000326089,0.72464484
902,0.000191547,0.727256436
903,0.000152476,0.729679604
904,0.000124508,0.731258764
905,0.000119148,0.734008476
906,0.000153522,0.735141643
907,0.000262153,0.737960689
908,0.000531339,0.740505884
909,0.001042076,0.741650097
910,0.001785177,0.743748795
911,0.002578666,0.746261076
912,0.003208379,0.747680702
913,0.003504891,0.749157199
914,0.003444156,0.751047358
915,0.003029229,0.753355064
916,0.002379343,0.755150523
917,0.001597227,0.757835787
918,0.000921205,0.759789909
919,0.000553078,0.760952195
920,0.000490004,0.763047363
921,0.000621679,0.765493905
922,0.000795872,0.766707862
923,0.000929337,0.768308578
924,0.000950419,0.771151536
925,0.000905662,0.772566781
926,0.000770321,0.774227012
927,0.000597968,0.777291888
928,0.000400052,0.778092575
929,0.000255541,0.778840443
930,0.000177156,0.780758199
931,0.000141054,0.78135992
932,0.000141712,0.782787649
933,0.000167012,0.783388698
934,0.000217486,0.785223099
935,0.000255903,0.786468192
936,0.000294698,0.788318027
937,0.000289754,0.790429431
938,0.000278469,0.79341318
939,0.000218341,0.792586155
940,0.000177476,0.795221645
941,0.000142562,0.7980293
942,0.000113616,0.798409231
943,0.000107564,0.800876216
944,0.000107196,0.802654197
945,0.000112441,0.803435483
946,0.000112073,0.806191275
947,0.000100559,0.809113464
948,0.000100267,0.810327673
949,8.33135E-05,0.811539798
950,7.75351E-05,0.814524427
951,9.94346E-05,0.817763735
952,9.36119E-05,0.818692759
953,0.00010435,0.82006381
954,0.000115009,0.823010321
955,0.000103818,0.824636952
956,9.80788E-05,0.825818975
957,8.15045E-05,0.826999221
958,8.12871E-05,0.828265481
959,8.10798E-05,0.8296172
960,8.0891E-05,0.832869294
961,0.000112985,0.834386383
962,0.000220172,0.836250149
963,0.000396553,0.837935413
964,0.000652619,0.839879141
965,0.000912933,0.841644573
966,0.001087761,0.844017025
967,0.001160255,0.845862121
968,0.001110984,0.846523633
969,0.001003334,0.847098716
970,0.000885822,0.851508041
971,0.00088456,0.851992404
972,0.001275099,0.852738688
973,0.002061567,0.855352768
974,0.003084273,0.856271471
975,0.003984586,0.85905501
976,0.004505751,0.85880391
977,0.004570232,0.861410848
978,0.004158283,0.862936584
979,0.003376956,0.864287772
980,0.002337727,0.865464334
981,0.001368545,0.866901902
982,0.000747297,0.868426334
983,0.00045264,0.870212324
984,0.000405155,0.871649092
985,0.000415767,0.873522524
986,0.000437044,0.87565913
987,0.000426732,0.87779702
988,0.00038459,0.87780857
989,0.000332243,0.880386843
990,0.000248114,0.881277021
991,0.000174558,0.883049367
992,0.00012708,0.885637059
993,0.00011663,0.88670718
994,0.000132761,0.888222018
995,0.000159601,0.888123453
996,0.000213165,0.89134741
997,0.000256517,0.892142781
998,0.000294576,0.89239892
999,0.00030584,0.8940122
1000,0.000301442,0.896892581
1001,0.000286185,0.897964655
1002,0.000249189,0.899128886
1003,0.000201103,0.902127804
1004,0.000174561,0.903669258
1005,0.000158806,0.905400214
1006,0.000148426,0.90537616
1007,0.000198789,0.907672337
1008,0.0007321,0.909887282
1009,0.003154955,0.910894155
1010,0.009920577,0.911582965
1011,0.026742801,0.913111262
1012,0.050842505,0.915961141
1013,0.077816288,0.916194046
1014,0.098449057,0.918156326
1015,0.108170648,0.919137908
1016,0.106432733,0.920612202
1017,0.092811887,0.922795315
1018,0.07011454,0.923376993
1019,0.045000149,0.925139688
1020,0.020503928,0.926909079
1021,0.007278394,0.926596047
1022,0.002061507,0.928898441
1023,0.000746247,0.929013546
1024,0.000499581,0.930813609
1025,0.000410801,0.931626229
1026,0.000351941,0.933871956
1027,0.000317454,0.933780264
1028,0.000275832,0.935209417
1029,0.000259446,0.936533708
1030,0.000249185,0.937380947
1031,0.000258769,0.938905516
1032,0.000268608,0.940290457
1033,0.000292348,0.941646888
1034,0.000303137,0.941789218
1035,0.00027228,0.944867682
1036,0.000275997,0.94500817
1037,0.000251338,0.947136122
1038,0.000211386,0.949133297
1039,0.000177633,0.949808258
1040,0.000165371,0.950475749
1041,0.000137557,0.953450728
1042,0.000139921,0.95458334
1043,0.00015023,0.956085422
1044,0.000169011,0.957378142
1045,0.000213052,0.958028114
1046,0.000292096,0.959336752
1047,0.000331791,0.960563577
1048,0.000355581,0.962199122
1049,0.000371689,0.964472423
1050,0.000361177,0.965249858
1051,0.000313351,0.96491402
1052,0.000263626,0.96538754
1053,0.000192255,0.96677544
1054,0.000157148,0.966554567
1055,0.000130539,0.967662022
1056,0.000123159,0.968072582
1057,0.000136507,0.969001034
1058,0.000161197,0.969315043
1059,0.000165216,0.969662543
1060,0.000169366,0.971855053
1061,0.000162438,0.972656344
1062,0.000178896,0.973041471
1063,0.000183901,0.97325621
1064,0.000176532,0.975234685
1065,0.000207421,0.977199527
1066,0.000226162,0.977772103
1067,0.000272894,0.978793732
1068,0.000265406,0.978538881
1069,0.000300014,0.979046396
1070,0.000321271,0.980872691
1071,0.000313528,0.980091623
1072,0.000320517,0.982378481
1073,0.000312031,0.982316634
1074,0.00025514,0.982941396
1075,0.000244517,0.984579437
1076,0.000233334,0.985964124
1077,0.000204398,0.985128171
1078,0.000139407,0.988299474
1079,0.000142602,0.9881075
1080,0.000145849,0.988699178
1081,0.000149338,0.989168214
1082,0.000133689,0.990601226
1083,0.000175884,0.990940576
1084,0.000140146,0.993542307
1085,0.000163946,0.993176809
1086,0.000125879,0.994911067
1087,0.000171849,0.994595324
1088,0.000219977,0.994723847
1089,0.0002253,0.996232868
1090,0.000230693,0.995132106
1091,0.000236244,0.996368106
1092,0.000193646,0.999559014
1093,0.00019827,0.995630645
1094,0.000177799,0.996983671
1095,0.000156207,1
1096,0.000159984,0.995344595
1097,0.000136554,0.995421136
1098,0.000112007,0.994810477
1099,0.000229593,0.997746344
1100,0.00017632,0.999283026
