119.5,2.88713E-05
120.5,0.000261847
121.5,0.002285914
122.5,0.000552239
123.5,2.22481E-05
124.5,1.59981E-05
125.5,1.34328E-05
126.5,1.64179E-05
127.5,9.9347E-06
128.5,8.06903E-06
129.5,1.86101E-05
130.5,0.00005625
131.5,1.85634E-05
132.5,1.92631E-05
133.5,7.83582E-05
134.5,2.13153E-05
135.5,1.77239E-05
136.5,1.44123E-05
137.5,1.36194E-05
138.5,1.85168E-05
139.5,3.52612E-05
140.5,2.83582E-05
141.5,1.96362E-05
142.5,2.18284E-05
143.5,2.3834E-05
144.5,2.37407E-05
145.5,2.58396E-05
146.5,3.3069E-05
147.5,3.95989E-05
148.5,3.82463E-05
149.5,3.71269E-05
150.5,4.05784E-05
151.5,4.32369E-05
152.5,5.42444E-05
153.5,6.05877E-05
154.5,9.60354E-05
155.5,0.0001
156.5,8.61474E-05
157.5,8.0084E-05
158.5,0.000078125
159.5,8.18097E-05
160.5,9.02052E-05
161.5,0.000103918
162.5,0.000117491
163.5,0.000132509
164.5,0.000138666
165.5,0.000200653
166.5,0.000186054
167.5,0.000180737
168.5,0.0002125
169.5,0.000274114
170.5,0.000308582
171.5,0.000320896
172.5,0.000338246
173.5,0.000356576
174.5,0.000422901
175.5,0.000503265
176.5,0.00056903
177.5,0.000654384
178.5,0.000717351
179.5,0.000735075
180.5,0.000854011
181.5,0.001041511
182.5,0.001046175
183.5,0.001046642
184.5,0.000963619
185.5,0.001077892
186.5,0.001259328
187.5,0.001403451
188.5,0.001534981
189.5,0.001664646
190.5,0.001755597
191.5,0.001942631
192.5,0.001918377
193.5,0.001776119
194.5,0.002430037
195.5,0.00253125
196.5,0.002802239
197.5,0.002887593
198.5,0.002885728
199.5,0.003108209
200.5,0.003416978
201.5,0.003742071
202.5,0.003853078
203.5,0.004298974
204.5,0.004780784
205.5,0.004916045
206.5,0.00516791
207.5,0.005900187
208.5,0.00701959
209.5,0.009972015
210.5,0.013022388
211.5,0.015643657
212.5,0.014598881
213.5,0.015461754
214.5,0.018670709
215.5,0.016861007
216.5,0.015051306
217.5,0.016459888
218.5,0.020694963
219.5,0.021884328
220.5,0.02207556
221.5,0.018460821
222.5,0.023157649
223.5,0.029388993
224.5,0.027504664
225.5,0.024388993
226.5,0.018376866
227.5,0.018619403
228.5,0.02423041
229.5,0.022252799
230.5,0.024309701
231.5,0.023773321
232.5,0.024841418
233.5,0.020867537
234.5,0.018176306
235.5,0.023983209
236.5,0.022663246
237.5,0.022593284
238.5,0.019570896
239.5,0.020578358
240.5,0.018451493
241.5,0.024011194
242.5,0.032929104
243.5,0.031030784
244.5,0.0284375
245.5,0.023036381
246.5,0.023507463
247.5,0.025886194
248.5,0.021291978
249.5,0.026296642
250.5,0.028031716
251.5,0.021459888
252.5,0.019379664
253.5,0.024043843
254.5,0.027784515
255.5,0.03698694
256.5,0.047481343
257.5,0.058488806
258.5,0.058348881
259.5,0.048507463
260.5,0.039883396
261.5,0.041884328
262.5,0.048320896
263.5,0.07733209
264.5,0.116464552
265.5,0.117863806
266.5,0.116324627
267.5,0.116977612
268.5,0.113712687
269.5,0.111427239
270.5,0.124673507
271.5,0.104664179
272.5,0.092070896
273.5,0.091651119
274.5,0.061847015
275.5,0.081669776
276.5,0.113246269
277.5,0.109048507
278.5,0.074300373
279.5,0.039902052
280.5,0.044137127
281.5,0.097154851
282.5,0.137173507
283.5,0.146222015
284.5,0.109748134
285.5,0.076072761
286.5,0.15051306
287.5,0.156856343
288.5,0.150279851
289.5,0.220475746
290.5,0.28045709
291.5,0.270895522
292.5,0.243423507
293.5,0.249766791
294.5,0.237313433
295.5,0.258022388
296.5,0.237686567
297.5,0.236613806
298.5,0.217117537
299.5,0.225746269
300.5,0.195895522
301.5,0.212453358
302.5,0.228078358
303.5,0.289458955
304.5,0.281016791
305.5,0.277425373
306.5,0.259188433
307.5,0.286847015
308.5,0.28516791
309.5,0.231576493
310.5,0.290298507
311.5,0.34011194
312.5,0.305923507
313.5,0.326445896
314.5,0.309188433
315.5,0.295242537
316.5,0.295335821
317.5,0.360960821
318.5,0.310121269
319.5,0.331389925
320.5,0.37551306
321.5,0.326259328
322.5,0.321175373
323.5,0.308442164
324.5,0.354850746
325.5,0.408488806
326.5,0.456856343
327.5,0.444356343
328.5,0.427985075
329.5,0.494869403
330.5,0.473880597
331.5,0.450419776
332.5,0.445382463
333.5,0.429850746
334.5,0.447248134
335.5,0.440018657
336.5,0.377565299
337.5,0.392630597
338.5,0.429804104
339.5,0.446875
340.5,0.469682836
341.5,0.430876866
342.5,0.463152985
343.5,0.443376866
344.5,0.371128731
345.5,0.438059701
346.5,0.432089552
347.5,0.42056903
348.5,0.418470149
349.5,0.415018657
350.5,0.489738806
351.5,0.456856343
352.5,0.423460821
353.5,0.481809701
354.5,0.518190299
355.5,0.487406716
356.5,0.42551306
357.5,0.371268657
358.5,0.323507463
359.5,0.462266791
360.5,0.452798507
361.5,0.409561567
362.5,0.465391791
363.5,0.464972015
364.5,0.472481343
365.5,0.537313433
366.5,0.575093284
367.5,0.550373134
368.5,0.513526119
369.5,0.571828358
370.5,0.53125
371.5,0.548041045
372.5,0.491604478
373.5,0.429197761
374.5,0.419962687
375.5,0.495335821
376.5,0.506063433
377.5,0.597947761
378.5,0.618936567
379.5,0.497201493
380.5,0.560634328
381.5,0.504664179
382.5,0.369076493
383.5,0.319076493
384.5,0.447621269
385.5,0.470149254
386.5,0.469682836
387.5,0.468283582
388.5,0.459095149
389.5,0.547574627
390.5,0.581623134
391.5,0.625932836
392.5,0.475279851
393.5,0.271595149
394.5,0.478544776
395.5,0.612873134
396.5,0.398554104
397.5,0.433208955
398.5,0.70988806
399.5,0.775652985
400.5,0.784514925
401.5,0.814365672
402.5,0.820429104
403.5,0.785447761
404.5,0.780783582
405.5,0.777518657
406.5,0.74113806
407.5,0.759328358
408.5,0.809235075
409.5,0.799906716
410.5,0.714552239
411.5,0.847481343
412.5,0.834421642
413.5,0.819029851
414.5,0.81016791
415.5,0.808768657
416.5,0.859141791
417.5,0.776585821
418.5,0.785447761
419.5,0.793376866
420.5,0.819496269
421.5,0.838152985
422.5,0.737873134
423.5,0.798041045
424.5,0.824160448
425.5,0.790578358
426.5,0.791977612
427.5,0.731809701
428.5,0.740205224
429.5,0.687966418
430.5,0.529384328
431.5,0.786380597
432.5,0.767723881
433.5,0.807369403
434.5,0.77891791
435.5,0.80363806
436.5,0.899720149
437.5,0.842350746
438.5,0.730876866
439.5,0.851212687
440.5,0.798973881
441.5,0.900652985
442.5,0.923507463
443.5,0.890391791
444.5,0.920242537
445.5,0.849347015
446.5,0.881996269
447.5,0.96875
448.5,0.920242537
449.5,0.945429104
450.5,1
451.5,0.983675373
452.5,0.905317164
453.5,0.918843284
454.5,0.923041045
455.5,0.94869403
456.5,0.96875
457.5,0.979477612
458.5,0.919309701
459.5,0.937033582
460.5,0.951492537
461.5,0.958488806
462.5,0.981343284
463.5,0.951492537
464.5,0.921641791
465.5,0.952425373
466.5,0.895988806
467.5,0.93983209
468.5,0.930037313
469.5,0.928171642
470.5,0.875466418
471.5,0.941231343
472.5,0.951958955
473.5,0.92863806
474.5,0.956623134
475.5,0.940298507
476.5,0.912313433
477.5,0.967817164
478.5,0.937033582
479.5,0.968283582
480.5,0.949160448
481.5,0.974813433
482.5,0.943563433
483.5,0.941697761
484.5,0.918376866
485.5,0.853544776
486.5,0.757929104
487.5,0.853544776
488.5,0.892723881
489.5,0.914179104
490.5,0.936100746
491.5,0.884328358
492.5,0.884328358
493.5,0.880597015
494.5,0.95988806
495.5,0.898320896
496.5,0.940764925
497.5,0.941231343
498.5,0.870335821
499.5,0.918843284
500.5,0.86613806
501.5,0.845149254
502.5,0.883395522
503.5,0.902052239
504.5,0.871735075
505.5,0.929570896
506.5,0.914645522
507.5,0.888992537
508.5,0.89505597
509.5,0.893656716
510.5,0.908115672
511.5,0.931436567
512.5,0.870802239
513.5,0.868003731
514.5,0.874067164
515.5,0.88619403
516.5,0.778451493
517.5,0.805037313
518.5,0.771455224
519.5,0.85261194
520.5,0.854011194
521.5,0.888992537
522.5,0.850279851
523.5,0.883395522
524.5,0.913246269
525.5,0.900186567
526.5,0.780783582
527.5,0.85261194
528.5,0.884794776
529.5,0.894589552
530.5,0.910447761
531.5,0.915578358
532.5,0.825559701
533.5,0.896921642
534.5,0.866604478
535.5,0.928171642
536.5,0.87266791
537.5,0.877798507
538.5,0.888059701
539.5,0.854477612
540.5,0.825093284
541.5,0.87733209
542.5,0.851212687
543.5,0.876399254
544.5,0.876399254
545.5,0.886660448
546.5,0.876399254
547.5,0.85494403
548.5,0.868936567
549.5,0.88386194
550.5,0.868470149
551.5,0.87266791
552.5,0.861007463
553.5,0.877798507
554.5,0.885261194
555.5,0.884794776
556.5,0.849347015
557.5,0.861007463
558.5,0.833488806
559.5,0.843283582
560.5,0.859608209
561.5,0.850746269
562.5,0.862873134
563.5,0.868003731
564.5,0.864738806
565.5,0.838619403
566.5,0.853078358
567.5,0.880130597
568.5,0.844216418
569.5,0.867537313
570.5,0.825093284
571.5,0.850279851
572.5,0.882462687
573.5,0.875
574.5,0.870802239
575.5,0.853544776
576.5,0.861007463
577.5,0.86613806
578.5,0.831623134
579.5,0.85261194
580.5,0.857276119
581.5,0.864272388
582.5,0.873600746
583.5,0.86613806
584.5,0.867537313
585.5,0.831623134
586.5,0.853544776
587.5,0.861940299
588.5,0.816231343
589.5,0.751865672
590.5,0.845615672
591.5,0.833488806
592.5,0.843283582
593.5,0.837686567
594.5,0.826958955
595.5,0.831156716
596.5,0.841884328
597.5,0.830223881
598.5,0.819496269
599.5,0.827425373
600.5,0.814365672
601.5,0.816697761
602.5,0.801772388
603.5,0.833488806
604.5,0.828358209
605.5,0.822294776
606.5,0.820429104
607.5,0.819496269
608.5,0.812966418
609.5,0.813432836
610.5,0.794309701
611.5,0.814365672
612.5,0.795242537
613.5,0.784981343
614.5,0.798973881
615.5,0.798973881
616.5,0.750466418
617.5,0.796175373
618.5,0.804104478
619.5,0.796175373
620.5,0.808768657
621.5,0.788246269
622.5,0.798973881
623.5,0.777052239
624.5,0.77238806
625.5,0.76119403
626.5,0.791511194
627.5,0.791511194
628.5,0.791511194
629.5,0.782182836
631,0.764458955
633,0.77005597
635,0.77238806
637,0.771455224
639,0.77005597
641,0.752798507
643,0.756063433
645,0.75886194
647,0.74766791
649,0.726679104
651,0.749067164
653,0.745802239
655,0.714552239
657,0.645522388
659,0.722481343
661,0.732742537
663,0.725279851
665,0.72761194
667,0.715951493
669,0.72108209
671,0.707089552
673,0.709421642
675,0.704291045
677,0.703358209
679,0.69869403
681,0.695895522
683,0.68983209
685,0.67863806
687,0.684235075
689,0.681436567
691,0.675373134
693,0.675373134
695,0.669776119
697,0.660447761
699,0.664645522
701,0.646455224
703,0.64738806
705,0.659981343
707,0.652985075
709,0.645522388
711,0.645988806
713,0.640391791
715,0.637126866
717,0.631529851
719,0.619402985
721,0.620802239
723,0.628731343
725,0.629664179
727,0.627798507
729,0.615205224
731,0.618470149
733,0.614738806
735,0.610541045
737,0.609608209
739,0.59608209
741,0.586753731
743,0.599813433
745,0.596548507
747,0.598414179
749,0.592350746
751,0.588619403
753,0.587220149
755,0.585354478
757,0.582089552
759,0.578358209
761,0.576958955
763,0.578824627
765,0.569496269
767,0.552705224
769,0.561100746
771,0.561567164
773,0.563432836
775,0.554104478
777,0.557835821
779,0.55363806
781,0.55363806
783,0.548507463
785,0.550373134
787,0.548973881
789,0.547574627
791,0.54011194
793,0.533115672
795,0.52891791
797,0.537313433
799,0.529384328
801,0.532649254
803,0.526585821
805,0.52005597
807,0.52238806
809,0.510727612
811,0.519589552
813,0.52005597
815,0.516324627
817,0.514925373
819,0.495802239
821,0.503731343
823,0.500466418
825,0.501399254
826,0.503731343
828,0.504197761
830,0.495802239
832,0.490205224
834,0.485541045
836,0.490671642
838,0.486940299
840,0.485074627
842,0.483208955
844,0.47761194
846,0.479477612
848,0.477145522
850,0.450559701
852,0.464598881
854,0.409514925
856,0.454990672
858,0.46875
860,0.464972015
862,0.464039179
864,0.466091418
866,0.413339552
868,0.438199627
870,0.454617537
872,0.458628731
874,0.453031716
876,0.449626866
878,0.454710821
880,0.445615672
882,0.443610075
884,0.446781716
886,0.437639925
888,0.440438433
890,0.444496269
892,0.438152985
894,0.435261194
896,0.437826493
898,0.435587687
900,0.427145522
902,0.415858209
904,0.43306903
906,0.427985075
908,0.420942164
910,0.415858209
912,0.41823694
914,0.423087687
916,0.419962687
918,0.417490672
920,0.415485075
922,0.402518657
924,0.400419776
926,0.401679104
928,0.409001866
930,0.404710821
932,0.403498134
934,0.403031716
936,0.398647388
938,0.400186567
940,0.393563433
942,0.384794776
944,0.388246269
946,0.390625
948,0.392117537
950,0.390345149
952,0.387919776
954,0.376865672
956,0.376958955
958,0.381902985
960,0.380177239
962,0.377285448
964,0.373740672
966,0.370662313
968,0.371688433
970,0.371222015
972,0.370149254
974,0.364505597
976,0.364972015
978,0.362826493
980,0.361287313
982,0.362126866
984,0.359048507
986,0.357322761
988,0.355177239
990,0.351725746
992,0.352938433
994,0.352425373
996,0.350979478
998,0.350279851
1000,0.348833955
1002,0.348367537
1004,0.338666045
1006,0.332835821
1008,0.342117537
1010,0.341091418
1012,0.338712687
1014,0.336287313
1016,0.332975746
1018,0.331483209
1020,0.328404851
1022,0.327472015
1024,0.329011194
1026,0.327751866
1028,0.325979478
1030,0.323554104
1032,0.322061567
1034,0.31795709
1036,0.319029851
1038,0.315858209
1040,0.315345149
1042,0.314645522
1044,0.313152985
1046,0.307835821
1048,0.30988806
1050,0.30886194
1052,0.307182836
1054,0.30545709
1056,0.305830224
1058,0.300886194
1060,0.29920709
1062,0.300279851
1064,0.301259328
1066,0.298274254
1068,0.294636194
1070,0.291091418
1072,0.29505597
1074,0.292723881
1076,0.292910448
1078,0.292537313
1080,0.291371269
1082,0.284468284
1084,0.288246269
1086,0.289552239
1088,0.284654851
1090,0.289132463
1092,0.287266791
1094,0.272807836
1096,0.279057836
1098,0.278031716
1100,0.281809701
1102,0.276679104
1104,0.27863806
1106,0.277285448
1108,0.275932836
1110,0.275466418
1112,0.272527985
1114,0.272574627
1116,0.271968284
1118,0.271222015
1120,0.267770522
1122,0.270335821
1124,0.269076493
1126,0.263759328
1128,0.265858209
1130,0.263666045
1132,0.26483209
1134,0.262966418
1136,0.263899254
1138,0.259748134
1140,0.257929104
1142,0.257975746
1144,0.257182836
1146,0.258768657
1148,0.257695896
1150,0.256016791
1152,0.254570896
1154,0.255550373
1156,0.25443097
1158,0.253498134
1160,0.248134328
1162,0.248367537
1164,0.24869403
1166,0.247341418
1168,0.247761194
1170,0.24608209
1172,0.247901119
1174,0.245942164
1176,0.241791045
1178,0.242070896
1180,0.244356343
1182,0.240625
1184,0.23801306
1186,0.24193097
1188,0.23670709
1190,0.237173507
1192,0.240718284
1194,0.239972015
1196,0.237126866
1198,0.230550373
1200,0.233348881
